frame,time_sec,x_pixel,y_pixel,x_mm,y_mm,distance_from_center_mm,current_zone,in_arena,on_feeder,transition_event,tag_type,bee_id,trial_outcome
83,0.0,1297.07,629.33,372.72,-225.81,435.79,Exited,False,False,,entry,R13,Unknown
93,0.17,1290.0,626.0,364.97,-222.15,427.26,Exited,False,False,,auto,R13,Unknown
103,0.33,1288.0,624.0,362.77,-219.95,424.24,Exited,False,False,,auto,R13,Unknown
113,0.5,1271.0,620.0,344.11,-215.56,406.05,Outer,True,False,Exited -> Outer,auto,R13,Unknown
123,0.67,1267.0,615.0,339.72,-210.07,399.43,Outer,True,False,,auto,R13,Unknown
133,0.83,1263.0,610.0,335.33,-204.58,392.81,Outer,True,False,,auto,R13,Unknown
143,1.0,1265.0,605.0,337.53,-199.1,391.87,Outer,True,False,,auto,R13,Unknown
153,1.17,1256.0,599.0,327.65,-192.51,380.02,Outer,True,False,,auto,R13,Unknown
163,1.33,1238.0,600.0,307.89,-193.61,363.7,Outer,True,False,,auto,R13,Unknown
173,1.5,1231.0,601.0,300.2,-194.71,357.82,Outer,True,False,,auto,R13,Unknown
183,1.67,1234.0,598.0,303.5,-191.41,358.82,Outer,True,False,,auto,R13,Unknown
193,1.83,1225.0,591.0,293.62,-183.73,346.36,Outer,True,False,,auto,R13,Unknown
203,2.0,1223.0,584.0,291.42,-176.04,340.47,Outer,True,False,,auto,R13,Unknown
213,2.17,1219.0,577.0,287.03,-168.36,332.77,Outer,True,False,,auto,R13,Unknown
223,2.33,1213.0,574.0,280.45,-165.07,325.42,Outer,True,False,,auto,R13,Unknown
233,2.5,1198.0,563.0,263.98,-152.99,305.11,Outer,True,False,,auto,R13,Unknown
243,2.67,1192.0,564.0,257.39,-154.09,299.99,Outer,True,False,,auto,R13,Unknown
253,2.83,1181.0,563.0,245.32,-152.99,289.12,Outer,True,False,,auto,R13,Unknown
263,3.0,1176.0,564.0,239.83,-154.09,285.07,Outer,True,False,,auto,R13,Unknown
273,3.17,1172.0,566.0,235.44,-156.29,282.59,Outer,True,False,,auto,R13,Unknown
283,3.33,1167.0,561.0,229.95,-150.8,274.99,Outer,True,False,,auto,R13,Unknown
293,3.5,1164.0,554.0,226.66,-143.11,268.06,Outer,True,False,,auto,R13,Unknown
303,3.67,1157.0,550.0,218.97,-138.72,259.22,Outer,True,False,,auto,R13,Unknown
313,3.83,1152.0,550.0,213.49,-138.72,254.6,Outer,True,False,,auto,R13,Unknown
323,4.0,1142.0,553.0,202.51,-142.02,247.34,Outer,True,False,,auto,R13,Unknown
333,4.17,1133.0,550.0,192.63,-138.72,237.38,Outer,True,False,,auto,R13,Unknown
343,4.33,1118.0,551.0,176.16,-139.82,224.91,Outer,True,False,,auto,R13,Unknown
353,4.5,1114.0,547.0,171.77,-135.43,218.74,Outer,True,False,,auto,R13,Unknown
363,4.67,1108.0,543.0,165.19,-131.04,210.85,Outer,True,False,,auto,R13,Unknown
373,4.83,1106.0,536.0,162.99,-123.36,204.41,Inner,True,False,Outer -> Inner,auto,R13,Unknown
383,5.0,1103.0,529.0,159.7,-115.67,197.19,Inner,True,False,,auto,R13,Unknown
393,5.17,1109.0,518.0,166.29,-103.6,195.92,Inner,True,False,,auto,R13,Unknown
403,5.33,1106.0,513.0,162.99,-98.11,190.24,Inner,True,False,,auto,R13,Unknown
413,5.5,1105.0,505.0,161.89,-89.33,184.9,Inner,True,False,,auto,R13,Unknown
423,5.67,1095.0,486.0,150.92,-68.47,165.72,Inner,True,False,,auto,R13,Unknown
433,5.83,1094.0,484.0,149.82,-66.28,163.82,Inner,True,False,,auto,R13,Unknown
443,6.0,1088.0,485.0,143.23,-67.37,158.29,Inner,True,False,,auto,R13,Unknown
453,6.17,1080.0,485.0,134.45,-67.37,150.39,Inner,True,False,,auto,R13,Unknown
463,6.33,1071.0,483.0,124.57,-65.18,140.59,Inner,True,False,,auto,R13,Unknown
473,6.5,1053.0,480.0,104.81,-61.88,121.72,Inner,True,False,,auto,R13,Unknown
483,6.67,1047.0,479.0,98.23,-60.79,115.52,Inner,True,False,,auto,R13,Unknown
493,6.83,1036.0,476.0,86.15,-57.49,103.58,Inner,True,False,,auto,R13,Unknown
503,7.0,1030.0,474.0,79.57,-55.3,96.9,Inner,True,False,,auto,R13,Unknown
513,7.17,1023.0,477.0,71.88,-58.59,92.74,Inner,True,False,,auto,R13,Unknown
523,7.33,1015.0,480.0,63.1,-61.88,88.38,Inner,True,False,,auto,R13,Unknown
533,7.5,1008.0,474.0,55.42,-55.3,78.29,Inner,True,False,,auto,R13,Unknown
543,7.67,1001.0,473.0,47.73,-54.2,72.22,Inner,True,False,,auto,R13,Unknown
553,7.83,996.0,465.0,42.25,-45.42,62.03,Inner,True,False,,auto,R13,Unknown
563,8.0,990.0,466.0,35.66,-46.52,58.61,Inner,True,False,,auto,R13,Unknown
573,8.17,986.0,471.0,31.27,-52.01,60.68,Inner,True,False,,auto,R13,Unknown
583,8.33,969.0,471.0,12.61,-52.01,53.51,Inner,True,False,,auto,R13,Unknown
593,8.5,977.0,478.0,21.39,-59.69,63.41,Inner,True,False,,auto,R13,Unknown
603,8.67,973.0,474.0,17.0,-55.3,57.85,Inner,True,False,,auto,R13,Unknown
613,8.83,964.0,483.0,7.12,-65.18,65.57,Inner,True,False,,auto,R13,Unknown
623,9.0,961.0,476.0,3.83,-57.49,57.62,Inner,True,False,,auto,R13,Unknown
633,9.17,957.0,475.0,-0.56,-56.4,56.4,Inner,True,False,,auto,R13,Unknown
643,9.33,968.0,467.0,11.51,-47.61,48.99,Inner,True,False,,auto,R13,Unknown
653,9.5,964.0,465.0,7.12,-45.42,45.97,Inner,True,False,,auto,R13,Unknown
663,9.67,957.0,469.0,-0.56,-49.81,49.81,Inner,True,False,,auto,R13,Unknown
673,9.83,947.0,460.0,-11.54,-39.93,41.57,Inner,True,False,,auto,R13,Unknown
683,10.0,951.0,465.0,-7.15,-45.42,45.98,Inner,True,False,,auto,R13,Unknown
693,10.17,942.0,465.0,-17.03,-45.42,48.51,Inner,True,False,,auto,R13,Unknown
703,10.33,938.0,458.0,-21.42,-37.74,43.39,Inner,True,False,,auto,R13,Unknown
713,10.5,931.0,447.0,-29.1,-25.66,38.8,Inner,True,True,,auto,R13,Unknown
723,10.67,923.0,442.0,-37.89,-20.17,42.92,Inner,True,False,,auto,R13,Unknown
733,10.83,909.0,438.0,-53.25,-15.78,55.54,Inner,True,False,,auto,R13,Unknown
743,11.0,911.0,436.0,-51.06,-13.59,52.83,Inner,True,False,,auto,R13,Unknown
753,11.17,895.0,438.0,-68.62,-15.78,70.41,Inner,True,False,,auto,R13,Unknown
763,11.33,909.0,444.0,-53.25,-22.37,57.76,Inner,True,False,,auto,R13,Unknown
773,11.5,909.0,448.0,-53.25,-26.76,59.6,Inner,True,False,,auto,R13,Unknown
783,11.67,912.0,462.0,-49.96,-42.13,65.35,Inner,True,False,,auto,R13,Unknown
793,11.83,913.0,471.0,-48.86,-52.01,71.36,Inner,True,False,,auto,R13,Unknown
803,12.0,913.0,484.0,-48.86,-66.28,82.34,Inner,True,False,,auto,R13,Unknown
813,12.17,910.0,495.0,-52.16,-78.35,94.12,Inner,True,False,,auto,R13,Unknown
823,12.33,906.0,500.0,-56.55,-83.84,101.13,Inner,True,False,,auto,R13,Unknown
833,12.5,902.0,513.0,-60.94,-98.11,115.49,Inner,True,False,,auto,R13,Unknown
843,12.67,903.0,519.0,-59.84,-104.69,120.59,Inner,True,False,,auto,R13,Unknown
853,12.83,906.0,525.0,-56.55,-111.28,124.82,Inner,True,False,,auto,R13,Unknown
863,13.0,916.0,534.0,-45.57,-121.16,129.45,Inner,True,False,,auto,R13,Unknown
873,13.17,922.0,536.0,-38.98,-123.36,129.37,Inner,True,False,,auto,R13,Unknown
883,13.33,931.0,538.0,-29.1,-125.55,128.88,Inner,True,False,,auto,R13,Unknown
893,13.5,936.0,537.0,-23.62,-124.45,126.67,Inner,True,False,,auto,R13,Unknown
903,13.67,948.0,535.0,-10.44,-122.26,122.7,Inner,True,False,,auto,R13,Unknown
913,13.83,950.0,529.0,-8.25,-115.67,115.97,Inner,True,False,,auto,R13,Unknown
923,14.0,959.0,521.0,1.63,-106.89,106.9,Inner,True,False,,auto,R13,Unknown
933,14.17,965.0,515.0,8.22,-100.3,100.64,Inner,True,False,,auto,R13,Unknown
943,14.33,970.0,507.0,13.71,-91.52,92.54,Inner,True,False,,auto,R13,Unknown
953,14.5,971.0,497.0,14.8,-80.55,81.89,Inner,True,False,,auto,R13,Unknown
963,14.67,972.0,489.0,15.9,-71.76,73.5,Inner,True,False,,auto,R13,Unknown
973,14.83,972.0,483.0,15.9,-65.18,67.09,Inner,True,False,,auto,R13,Unknown
983,15.0,976.0,481.0,20.29,-62.98,66.17,Inner,True,False,,auto,R13,Unknown
993,15.17,971.0,479.0,14.8,-60.79,62.56,Inner,True,False,,auto,R13,Unknown
1003,15.33,970.0,471.0,13.71,-52.01,53.78,Inner,True,False,,auto,R13,Unknown
1013,15.5,967.0,472.0,10.41,-53.1,54.11,Inner,True,False,,auto,R13,Unknown
1023,15.67,964.0,471.0,7.12,-52.01,52.49,Inner,True,False,,auto,R13,Unknown
1033,15.83,956.0,466.0,-1.66,-46.52,46.55,Inner,True,False,,auto,R13,Unknown
1043,16.0,948.0,464.0,-10.44,-44.32,45.54,Inner,True,False,,auto,R13,Unknown
1053,16.17,942.0,465.0,-17.03,-45.42,48.51,Inner,True,False,,auto,R13,Unknown
1063,16.33,948.0,458.0,-10.44,-37.74,39.15,Inner,True,True,,auto,R13,Unknown
1073,16.5,951.0,476.0,-7.15,-57.49,57.94,Inner,True,False,,auto,R13,Unknown
1083,16.67,956.0,483.0,-1.66,-65.18,65.2,Inner,True,False,,auto,R13,Unknown
